beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.30000000000000004,56,0.7,0.42000000000000015,1.7538332136814136,-2.2310716979066845,-3.984904911588098,-2.2310716979066845,0.5277001233281579,0.6261912020148069,28.84728313357412,-0.08535559330717311,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,57,0.7,0.43999999999999995,1.7538332136814136,-1.9485819854595383,-3.702415199140952,-1.9485819854595383,0.5277001233281579,0.6382392279474252,29.148483781889578,-0.09480690783644381,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,58,0.7,0.45999999999999996,1.7538332136814136,-1.6748904453604316,-3.4287236590418453,-1.6748904453604316,0.5277001233281579,0.6430316462522548,29.26829423951032,-0.09851233725845802,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,59,0.7,0.48,1.7538332136814136,-1.4011989052613247,-3.1550321189427386,-1.4011989052613247,0.5277001233281579,0.6478240645570846,29.388104697131062,-0.1021875538307967,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,60,0.7,0.5,1.7538332136814136,-1.1275073651622178,-2.8813405788436315,-1.1275073651622178,0.5277001233281579,0.6526164828619144,29.507915154751807,-0.1058329255715315,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,61,0.7,0.52,1.7538332136814136,-0.8545799104921434,-2.6084131241735573,-0.8545799104921434,0.5277001233281579,0.6544021123655823,29.552555892343502,-0.10718361340638773,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,62,0.7,0.54,1.7538332136814136,-0.5816963144183689,-2.3355295280997828,-0.5816963144183689,0.5277001233281579,0.6514375730037509,29.478442408297724,-0.10493893127199533,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,63,0.7,0.56,1.7538332136814136,-0.30726925958458723,-2.061102473266001,-0.30726925958458723,0.5277001233281579,0.6456904303790935,29.334763842681284,-0.10055501697891882,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,64,0.7,0.5800000000000001,1.7538332136814136,-0.030372357088230165,-1.7842055707696438,-0.030372357088230165,0.5277001233281579,0.6371335119855218,29.120840882841993,-0.09394765513265291,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,65,0.7,0.6000000000000001,1.7538332136814136,0.24992776176883863,-1.503905451912575,0.24992776176883863,0.5277001233281579,0.6258113204865358,28.837786095367342,-0.085054376950021,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,66,0.7,0.6200000000000001,1.7538332136814136,0.5347225053367491,-1.2191107083446644,0.5347225053367491,0.5277001233281579,0.6117331480394722,28.48583178419075,-0.07374984285867996,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,67,0.7,0.6400000000000001,1.7538332136814136,0.8251105413411948,-0.9287226723402189,0.8251105413411948,0.5277001233281579,0.5949952869791202,28.067385257681956,-0.05994071324522816,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,68,0.7,0.6600000000000001,1.7538332136814136,1.1278514607147112,-0.6259817529667024,1.1278514607147112,0.5277001233281579,0.5743566766382573,27.551419999160377,-0.04233588805179668,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,69,0.7,0.6799999999999999,1.7538332136814136,1.4408423371980608,-0.3129908764833529,1.4408423371980608,0.5277001233281579,0.5510283999832076,26.968213082784136,-0.021625715971094493,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,70,0.7,0.7,1.7538332136814136,1.7538332136814136,0.0,1.7538332136814136,0.5277001233281579,0.5277001233281579,26.385006166407894,0.0,1765078400.0,-0.1,-2,1.41421356237
0.30000000000000004,71,0.7,0.72,1.7538332136814136,2.0756776441931692,0.3218444305117556,2.0756776441931692,0.5277001233281579,0.5030499370879833,25.768751510403533,0.023914804555260107,1765078400.0,-0.1,-2,1.41421356237
